order_id;order_quantity;item_price;order_value;order_line_nuber;order_date;days_since_last_order;order_status;address_id;customer_id;product_id
10382;20;132720;2654400;3;17.02.2020;1713;Shipped;38;38;84
10412;70;121400;8498000;10;03.05.2020;1638;Shipped;22;22;84
10425;49;112460;5510540;9;31.05.2020;1611;In Process;13;13;84
10108;35;58870;2060450;15;03.03.2018;2432;Shipped;64;64;41
10121;32;76880;2460160;2;07.05.2018;2368;Shipped;2;2;41
10135;29;61640;1787560;16;02.07.2018;2313;Shipped;38;38;41
10145;27;60950;1645650;3;25.08.2018;2260;Shipped;4;4;41
10169;38;74110;2816180;11;04.11.2018;2190;Shipped;41;41;41
10180;35;72030;2521050;6;11.11.2018;2184;Shipped;6;6;41
10190;42;76190;3199980;3;19.11.2018;2177;Shipped;22;22;41
10211;21;63720;1338120;11;15.01.2019;2121;Shipped;8;8;41
10224;37;80340;2972580;4;21.02.2019;2085;Shipped;6;6;41
10237;26;79650;2070900;4;05.04.2019;2043;Shipped;10;10;41
10252;47;65800;3092600;8;26.05.2019;1993;Shipped;8;8;41
10264;37;65100;2408700;6;30.06.2019;1959;Shipped;56;56;41
10276;46;75490;3472540;12;02.08.2019;1927;Shipped;69;69;41
10285;38;59560;2263280;3;27.08.2019;1903;Shipped;14;14;41
10299;33;66490;2194170;6;30.09.2019;1870;Shipped;15;15;41
10309;24;56100;1346400;2;15.10.2019;1856;Shipped;16;16;41
10319;31;81730;2533630;7;03.11.2019;1838;Shipped;77;77;41
10330;42;81030;3403260;1;16.11.2019;1826;Shipped;64;64;41
10341;32;103350;3307200;6;24.11.2019;1819;Shipped;18;18;41
10355;41;70650;2896650;3;07.12.2019;1807;Shipped;22;22;41
10363;43;61230;2632890;14;06.01.2020;1778;Shipped;71;71;41
10375;20;102300;2046000;14;03.02.2020;1751;Shipped;13;13;41
10390;35;65130;2279550;4;04.03.2020;1722;Shipped;38;38;41
10403;27;79650;2150550;4;08.04.2020;1688;Shipped;21;21;41
10110;43;78150;3360450;11;18.03.2018;2441;Shipped;75;75;13
10124;32;72700;2326400;10;21.05.2018;2378;Shipped;82;82;13
10148;21;73600;1545600;4;11.09.2018;2266;Shipped;41;41;13
10161;20;107230;2144600;3;17.10.2018;2231;Shipped;76;76;13
10172;22;74510;1639220;1;05.11.2018;2213;Shipped;12;12;13
10182;36;73600;2649600;14;12.11.2018;2207;Shipped;38;38;13
10192;46;83600;3845600;2;20.11.2018;2200;Shipped;39;39;13
10204;47;96320;4527040;8;02.12.2018;2189;Shipped;72;72;13
10212;45;88140;3966300;1;16.01.2019;2145;Shipped;22;22;13
10227;47;88140;4142580;14;02.03.2019;2101;Shipped;29;29;13
10241;47;94500;4441500;6;13.04.2019;2060;Shipped;81;81;13
10267;38;87240;3315120;3;07.07.2019;1976;Shipped;72;72;13
10279;49;79970;3918530;3;09.08.2019;1944;Shipped;22;22;13
10288;35;80870;2830450;9;01.09.2019;1922;Shipped;63;63;13
10302;49;108140;5298860;5;06.10.2018;2253;Shipped;21;21;13
10311;28;93600;2620800;4;16.10.2019;1879;Shipped;22;22;13
10321;30;72700;2181000;1;04.11.2019;1861;Shipped;20;20;13
10332;39;86720;3382080;7;17.11.2019;1849;Shipped;75;75;13
10346;25;115070;2876750;1;29.11.2019;1838;Shipped;82;82;13
10368;40;102680;4107200;2;19.01.2020;1788;Shipped;38;38;13
10380;36;37500;1350000;6;16.02.2020;1761;Shipped;22;22;13
10407;76;94500;7182000;6;22.04.2020;1696;On Hold;59;59;13
10420;39;100870;3933930;9;29.05.2020;1660;In Process;19;19;13
10104;44;39600;1742400;10;31.01.2018;2510;Shipped;22;22;1
10114;24;30060;721440;1;01.04.2018;2451;Shipped;60;60;1
10127;39;38190;1489410;12;03.06.2018;2389;Shipped;72;72;1
10141;21;42430;891030;6;01.08.2018;2331;Shipped;71;71;1
10151;30;40310;1209300;4;21.09.2018;2281;Shipped;58;58;1
10165;27;31820;859140;13;22.10.2018;2251;Shipped;25;25;1
10175;37;31120;1151440;2;06.11.2018;2237;Shipped;48;48;1
10184;42;31820;1336440;7;14.11.2018;2230;Shipped;79;79;1
10195;32;28290;905280;7;25.11.2018;2220;Shipped;46;46;1
10207;42;29700;1247400;8;09.12.2018;2207;Shipped;62;62;1
10219;21;40310;846510;3;10.02.2019;2145;Shipped;80;80;1
10229;33;32880;1085040;2;11.03.2019;2117;Shipped;38;38;1
10246;49;36070;1767430;6;05.05.2019;2063;Shipped;22;22;1
10259;31;33240;1030440;5;15.06.2019;2023;Shipped;63;63;1
10271;38;41720;1585360;6;20.07.2019;1989;Shipped;38;38;1
10281;20;40660;813200;2;19.08.2019;1960;Shipped;17;17;1
10292;39;30060;1172340;9;08.09.2019;1941;Shipped;1;1;1
10305;48;31470;1510560;6;13.10.2019;1907;Shipped;14;14;1
10314;39;37130;1448070;15;22.10.2019;1899;Shipped;76;76;1
10324;30;111270;3338100;9;05.11.2019;1886;Shipped;10;10;1
10335;33;37130;1225290;2;19.11.2019;1873;Shipped;38;38;1
10349;36;37130;1336680;3;01.12.2019;1862;Shipped;72;72;1
10358;36;82940;2985840;4;10.12.2019;1854;Shipped;22;22;1
10371;45;123240;5545800;8;23.01.2020;1811;Shipped;38;38;1
10383;40;152240;6089600;3;22.02.2020;1782;Shipped;22;22;1
10394;46;38900;1789400;6;15.03.2020;1761;Shipped;22;22;1
10412;30;36070;1082100;6;03.05.2020;1713;Shipped;22;22;1
10425;31;33240;1030440;5;31.05.2020;1686;In Process;13;13;1
10106;49;74680;3659320;13;17.02.2018;2521;Shipped;84;84;52
10119;41;59600;2443600;4;28.04.2018;2452;Shipped;18;18;52
10131;35;67140;2349900;5;16.06.2018;2404;Shipped;86;86;52
10143;27;60970;1646190;8;10.08.2018;2350;Shipped;49;49;52
10155;23;72620;1670260;6;06.10.2018;2294;Shipped;15;15;52
10167;21;69880;1467480;2;23.10.2018;2278;Cancelled;36;36;52
10178;34;80840;2748560;5;08.11.2018;2263;Shipped;50;50;52
10186;22;69200;1522400;2;14.11.2018;2258;Shipped;51;51;52
10198;48;67820;3255360;5;27.11.2018;2246;Shipped;64;64;52
10222;32;81530;2608960;5;19.02.2019;2163;Shipped;53;53;52
10249;20;67820;1356400;1;08.05.2019;2086;Shipped;32;32;52
10262;24;67140;1611360;10;24.06.2019;2040;Cancelled;22;22;52
10274;40;65080;2603200;2;21.07.2019;2014;Shipped;40;40;52
10284;30;73990;2219700;12;21.08.2019;1984;Shipped;83;83;52
10296;21;71250;1496250;8;15.09.2019;1960;Shipped;87;87;52
10307;25;75360;1884000;2;14.10.2019;1932;Shipped;28;28;52
10316;34;63710;2166140;10;01.11.2019;1915;Shipped;57;57;52
10328;48;58920;2828160;1;12.11.2019;1905;Shipped;84;84;52
10339;55;112990;6214450;12;23.11.2019;1895;Shipped;34;34;52
10351;25;74680;1867000;5;03.12.2019;1886;Shipped;48;48;52
10373;38;70440;2676720;7;31.01.2020;1828;Shipped;58;58;52
10386;39;55960;2182440;1;01.03.2020;1799;Resolved;22;22;52
10398;28;57550;1611400;3;30.03.2020;1771;Shipped;2;2;52
10400;24;61660;1479840;2;01.04.2020;1770;Shipped;59;59;52
10415;21;67820;1424220;1;09.05.2020;1733;Disputed;85;85;52
10110;46;129180;5942280;10;18.03.2018;2517;Shipped;75;75;18
10124;25;93950;2348750;9;21.05.2018;2454;Shipped;82;82;18
10148;34;129180;4392120;3;11.09.2018;2342;Shipped;41;41;18
10161;25;110390;2759750;2;17.10.2018;2307;Shipped;76;76;18
10173;23;118610;2728030;16;05.11.2018;2289;Shipped;84;84;18
10182;20;119790;2395800;13;12.11.2018;2283;Shipped;38;38;18
10192;23;132710;3052330;1;20.11.2018;2276;Shipped;39;39;18
10204;42;101000;4242000;7;02.12.2018;2265;Shipped;72;72;18
10213;27;103350;2790450;3;22.01.2019;2215;Shipped;51;51;18
10227;33;131530;4340490;13;02.03.2019;2177;Shipped;29;29;18
10241;28;98650;2762200;5;13.04.2019;2136;Shipped;81;81;18
10267;43;108040;4645720;2;07.07.2019;2052;Shipped;72;72;18
10279;48;116270;5580960;2;09.08.2019;2020;Shipped;22;22;18
10288;48;136230;6539040;8;01.09.2019;1998;Shipped;63;63;18
10302;45;123310;5548950;4;06.10.2018;2329;Shipped;21;21;18
10311;43;106870;4595410;3;16.10.2019;1955;Shipped;22;22;18
10332;44;42260;1859440;11;17.11.2019;1924;Shipped;75;75;18
10346;24;87240;2093760;5;29.11.2019;1913;Shipped;82;82;18
10368;31;136230;4223130;5;19.01.2020;1863;Shipped;38;38;18
10380;44;36290;1596760;7;16.02.2020;1836;Shipped;22;22;18
10407;59;98650;5820350;5;22.04.2020;1771;On Hold;59;59;18
10420;55;96300;5296500;8;29.05.2020;1735;In Process;19;19;18
10109;29;32100;930900;6;10.03.2018;2547;Shipped;44;44;2
10122;39;30960;1207440;4;08.05.2018;2489;Shipped;65;65;2
10135;20;35870;717400;1;02.07.2018;2435;Shipped;38;38;2
10147;25;42670;1066750;1;05.09.2018;2371;Shipped;40;40;2
10171;36;35490;1277640;4;05.11.2018;2311;Shipped;42;42;2
10181;37;42670;1578790;8;12.11.2018;2305;Shipped;7;7;2
10192;30;30590;917700;13;20.11.2018;2298;Shipped;39;39;2
10203;21;37000;777000;2;02.12.2018;2287;Shipped;22;22;2
10212;34;43420;1476280;12;16.01.2019;2243;Shipped;22;22;2
10225;42;36630;1538460;3;22.02.2019;2207;Shipped;67;67;2
10239;20;44560;891200;2;12.04.2019;2159;Shipped;58;58;2
10253;40;42670;1706800;7;01.06.2019;2110;Cancelled;21;21;2
10266;34;40400;1373600;8;06.07.2019;2076;Shipped;68;68;2
10278;31;38890;1205590;8;06.08.2019;2046;Shipped;82;82;2
10287;36;39650;1427400;6;30.08.2019;2023;Shipped;67;67;2
10301;48;34360;1649280;10;05.10.2018;2353;Shipped;83;83;2
10310;33;41910;1383030;4;16.10.2019;1978;Shipped;66;66;2
10321;37;33230;1229510;12;04.11.2019;1960;Shipped;20;20;2
10331;27;42240;1140480;13;17.11.2019;1948;Shipped;44;44;2
10342;39;40400;1575600;9;24.11.2019;1942;Shipped;9;9;2
10355;36;38520;1386720;4;07.12.2019;1930;Shipped;22;22;2
10367;36;139400;5018400;2;12.01.2020;1895;Resolved;4;4;2
10378;41;142850;5856850;7;10.02.2020;1867;Shipped;22;22;2
10390;37;132290;4894730;5;04.03.2020;1845;Shipped;38;38;2
10405;47;44560;2094320;2;14.04.2020;1805;Shipped;81;81;2
10419;15;42670;640050;7;17.05.2020;1773;Shipped;18;18;2
10105;44;72580;3193520;4;11.02.2018;2600;Shipped;47;47;98
10119;35;87620;3066700;13;28.04.2018;2525;Shipped;18;18;98
10129;41;94710;3883110;4;12.06.2018;2481;Shipped;48;48;98
10142;49;98250;4814250;1;08.08.2018;2425;Shipped;38;38;98
10154;31;91170;2826270;2;02.10.2018;2371;Shipped;78;78;98
10167;20;79660;1593200;11;23.10.2018;2351;Cancelled;36;36;98
10177;45;72580;3266100;2;07.11.2018;2337;Shipped;74;74;98
10185;33;74350;2453550;2;14.11.2018;2331;Shipped;49;49;98
10197;47;83200;3910400;8;26.11.2018;2320;Shipped;52;52;98
10208;20;89400;1788000;2;02.01.2019;2284;Shipped;29;29;98
10222;47;70810;3328070;14;19.02.2019;2237;Shipped;53;53;98
10233;40;94710;3788400;2;29.03.2019;2200;Shipped;11;11;98
10248;30;101790;3053700;5;07.05.2019;2162;Cancelled;1;1;98
10261;22;91170;2005740;3;17.06.2019;2122;Shipped;42;42;98
10273;27;103560;2796120;6;21.07.2019;2089;Shipped;54;54;98
10283;34;92940;3159960;8;20.08.2019;2060;Shipped;55;55;98
10295;46;84970;3908620;3;10.09.2019;2040;Shipped;56;56;98
10306;31;84080;2606480;2;14.10.2019;2007;Shipped;75;75;98
10315;24;86740;2081760;1;29.10.2019;1993;Shipped;13;13;98
10326;41;85850;3519850;3;09.11.2019;1983;Shipped;23;23;98
10339;55;195600;10758000;13;23.11.2019;1970;Shipped;34;34;98
10350;30;100700;3021000;9;02.12.2019;1962;Shipped;22;22;98
10373;33;57320;1891560;12;31.01.2020;1903;Shipped;58;58;98
10396;27;83200;2246400;7;23.03.2020;1852;Shipped;38;38;98
10414;60;101790;6107400;5;06.05.2020;1809;On Hold;56;56;98
10110;27;73620;1987740;12;18.03.2018;2590;Shipped;75;75;12
10124;49;83040;4068960;11;21.05.2018;2527;Shipped;82;82;12
10148;31;73620;2282220;5;11.09.2018;2415;Shipped;41;41;12
10161;20;77050;1541000;4;17.10.2018;2380;Shipped;76;76;12
10172;24;81330;1951920;2;05.11.2018;2362;Shipped;12;12;12
10182;33;94170;3107610;15;12.11.2018;2356;Shipped;38;38;12
10192;32;72770;2328640;3;20.11.2018;2349;Shipped;39;39;12
10204;40;79620;3184800;9;02.12.2018;2338;Shipped;72;72;12
10212;27;79620;2149740;2;16.01.2019;2294;Shipped;22;22;12
10227;40;79620;3184800;15;02.03.2019;2250;Shipped;29;29;12
10241;26;81330;2114580;7;13.04.2019;2209;Shipped;81;81;12
10267;44;96740;4256560;4;07.07.2019;2125;Shipped;72;72;12
10279;33;71060;2344980;4;09.08.2019;2093;Shipped;22;22;12
10288;34;68490;2328660;10;01.09.2019;2071;Shipped;63;63;12
10302;48;74480;3575040;6;06.10.2018;2402;Shipped;21;21;12
10311;25;83040;2076000;5;16.10.2019;2028;Shipped;22;22;12
10321;39;84750;3305250;2;04.11.2019;2010;Shipped;20;20;12
10332;45;34190;1538550;12;17.11.2019;1998;Shipped;75;75;12
10346;24;138580;3325920;2;29.11.2019;1987;Shipped;82;82;12
10368;46;79620;3662520;1;19.01.2020;1937;Shipped;38;38;12
10380;44;79060;3478640;9;16.02.2020;1910;Shipped;22;22;12
10407;13;81330;1057290;7;22.04.2020;1845;On Hold;59;59;12
10420;35;96740;3385900;10;29.05.2020;1809;In Process;19;19;12
10108;30;63070;1892100;5;03.03.2018;2628;Shipped;64;64;5
10122;34;50210;1707140;9;08.05.2018;2563;Shipped;65;65;5
10135;27;66130;1785510;6;02.07.2018;2509;Shipped;38;38;5
10147;30;68580;2057400;6;05.09.2018;2445;Shipped;40;40;5
10169;34;50210;1707140;1;04.11.2018;2386;Shipped;41;41;5
10181;23;65520;1506960;13;12.11.2018;2379;Shipped;7;7;5
10191;48;60010;2880480;2;20.11.2018;2372;Shipped;66;66;5
10203;34;64900;2206600;7;02.12.2018;2361;Shipped;22;22;5
10211;48;48980;2351040;1;15.01.2019;2318;Shipped;8;8;5
10225;24;50210;1205040;8;22.02.2019;2281;Shipped;67;67;5
10238;47;62450;2935150;2;09.04.2019;2236;Shipped;47;47;5
10253;24;52660;1263840;12;01.06.2019;2184;Cancelled;21;21;5
10266;47;62450;2935150;13;06.07.2019;2150;Shipped;68;68;5
10276;20;61230;1224600;2;02.08.2019;2124;Shipped;69;69;5
10287;20;67970;1359400;11;30.08.2019;2097;Shipped;67;67;5
10300;31;58780;1822180;4;04.10.2018;2428;Shipped;70;70;5
10310;38;56940;2163720;9;16.10.2019;2052;Shipped;66;66;5
10320;26;61230;1591980;2;03.11.2019;2035;Shipped;23;23;5
10331;25;123140;3078500;9;17.11.2019;2022;Shipped;44;44;5
10342;48;62450;2997600;10;24.11.2019;2016;Shipped;9;9;5
10355;44;62450;2747800;6;07.12.2019;2004;Shipped;22;22;5
10363;21;116560;2447760;15;06.01.2020;1975;Shipped;71;71;5
10378;46;41540;1910840;6;10.02.2020;1941;Shipped;22;22;5
10390;46;52840;2430640;6;04.03.2020;1919;Shipped;38;38;5
10419;55;52660;2896300;12;17.05.2020;1846;Shipped;18;18;5
10106;31;52600;1630600;14;17.02.2018;2667;Shipped;84;84;94
10119;20;72980;1459600;5;28.04.2018;2598;Shipped;18;18;94
10131;29;59180;1716220;6;16.06.2018;2550;Shipped;86;86;94
10143;33;77590;2560470;9;10.08.2018;2496;Shipped;49;49;94
10155;34;55890;1900260;7;06.10.2018;2440;Shipped;15;15;94
10167;32;63120;2019840;3;23.10.2018;2424;Cancelled;36;36;94
10178;27;73640;1988280;6;08.11.2018;2409;Shipped;50;50;94
10186;21;69040;1449840;3;14.11.2018;2404;Shipped;51;51;94
10198;27;71670;1935090;6;27.11.2018;2392;Shipped;64;64;94
10222;43;70350;3025050;6;19.02.2019;2309;Shipped;53;53;94
10249;25;69700;1742500;2;08.05.2019;2232;Shipped;32;32;94
10262;46;70350;3236100;11;24.06.2019;2186;Cancelled;22;22;94
10274;24;72330;1735920;3;21.07.2019;2160;Shipped;40;40;94
10284;39;71670;2795130;13;21.08.2019;2130;Shipped;83;83;94
10296;31;53920;1671520;9;15.09.2019;2106;Shipped;87;87;94
10307;22;71670;1576740;3;14.10.2019;2078;Shipped;28;28;94
10316;47;76930;3615710;11;01.11.2019;2061;Shipped;57;57;94
10328;20;72980;1459600;2;12.11.2019;2051;Shipped;84;84;94
10339;29;99690;2891010;14;23.11.2019;2041;Shipped;34;34;94
10351;38;68380;2598440;4;03.12.2019;2032;Shipped;48;48;94
10361;34;113880;3871920;6;17.12.2019;2019;Shipped;19;19;94
10373;46;66000;3036000;11;31.01.2020;1975;Shipped;58;58;94
10386;35;63760;2231600;9;01.03.2020;1946;Resolved;22;22;94
10398;34;71670;2436780;13;30.03.2020;1918;Shipped;2;2;94
10400;38;57200;2173600;3;01.04.2020;1917;Shipped;59;59;94
10415;18;69700;1254600;2;09.05.2020;1880;Disputed;85;85;94
10110;37;100660;3724420;14;18.03.2018;2664;Shipped;75;75;15
10124;43;121000;5203000;13;21.05.2018;2601;Shipped;82;82;15
10148;27;128500;3469500;7;11.09.2018;2489;Shipped;41;41;15
10161;30;104940;3148200;6;17.10.2018;2454;Shipped;76;76;15
10172;22;98510;2167220;4;05.11.2018;2436;Shipped;12;12;15
10182;49;127430;6244070;17;12.11.2018;2430;Shipped;38;38;15
10192;46;121000;5566000;5;20.11.2018;2423;Shipped;39;39;15
10204;48;91020;4368960;11;02.12.2018;2412;Shipped;72;72;15
10212;46;87810;4039260;4;16.01.2019;2368;Shipped;22;22;15
10226;48;92090;4420320;2;26.02.2019;2328;Shipped;53;53;15
10241;27;86730;2341710;9;13.04.2019;2283;Shipped;81;81;15
10267;43;118860;5110980;6;07.07.2019;2199;Shipped;72;72;15
10279;48;128500;6168000;6;09.08.2019;2167;Shipped;22;22;15
10288;41;118860;4873260;12;01.09.2019;2145;Shipped;63;63;15
10301;22;96370;2120140;2;05.10.2018;2477;Shipped;83;83;15
10311;46;92090;4236140;7;16.10.2019;2102;Shipped;22;22;15
10321;21;89950;1888950;4;04.11.2019;2084;Shipped;20;20;15
10332;31;37180;1152580;13;17.11.2019;2072;Shipped;75;75;15
10346;26;95880;2492880;6;29.11.2019;2061;Shipped;82;82;15
10368;20;99580;1991600;4;19.01.2020;2011;Shipped;38;38;15
10380;34;116270;3953180;11;16.02.2020;1984;Shipped;22;22;15
10407;43;86730;3729390;9;22.04.2020;1919;On Hold;59;59;15
10420;26;100660;2617160;12;29.05.2020;1883;In Process;19;19;15
10105;50;79670;3983500;1;11.02.2018;2722;Shipped;47;47;96
10119;35;90570;3169950;10;28.04.2018;2647;Shipped;18;18;96
10129;50;77990;3899500;1;12.06.2018;2603;Shipped;48;48;96
10143;23;80510;1851730;14;10.08.2018;2545;Shipped;49;49;96
10155;37;67930;2513410;12;06.10.2018;2489;Shipped;15;15;96
10167;29;83860;2431940;8;23.10.2018;2473;Cancelled;36;36;96
10178;21;72120;1514520;11;08.11.2018;2458;Shipped;50;50;96
10186;36;85540;3079440;8;14.11.2018;2453;Shipped;51;51;96
10197;22;86380;1900360;5;26.11.2018;2442;Shipped;52;52;96
10222;46;80510;3703460;11;19.02.2019;2358;Shipped;53;53;96
10248;23;76310;1755130;2;07.05.2019;2282;Cancelled;1;1;96
10262;49;87210;4273290;16;24.06.2019;2235;Cancelled;22;22;96
10273;48;83020;3984960;3;21.07.2019;2209;Shipped;54;54;96
10283;33;72960;2407680;5;20.08.2019;2180;Shipped;55;55;96
10296;22;77150;1697300;14;15.09.2019;2155;Shipped;87;87;96
10307;22;91410;2011020;8;14.10.2019;2127;Shipped;28;28;96
10316;25;92250;2306250;16;01.11.2019;2110;Shipped;57;57;96
10326;20;92250;1845000;2;09.11.2019;2103;Shipped;23;23;96
10339;42;59360;2493120;16;23.11.2019;2090;Shipped;34;34;96
10350;25;60340;1508500;10;02.12.2019;2082;Shipped;22;22;96
10373;23;104100;2394300;10;31.01.2020;2023;Shipped;58;58;96
10385;37;85540;3164980;2;28.02.2020;1996;Shipped;38;38;96
10396;37;90570;3351090;8;23.03.2020;1973;Shipped;38;38;96
10400;42;72960;3064320;8;01.04.2020;1965;Shipped;59;59;96
10414;51;76310;3891810;2;06.05.2020;1931;On Hold;56;56;96
10108;40;136220;5448800;1;03.03.2018;2727;Shipped;64;64;23
10122;43;127790;5494970;5;08.05.2018;2662;Shipped;65;65;23
10135;47;134810;6336070;2;02.07.2018;2608;Shipped;38;38;23
10147;23;126390;2906970;2;05.09.2018;2544;Shipped;40;40;23
10170;34;112340;3819560;1;04.11.2018;2485;Shipped;61;61;23
10181;25;154470;3861750;9;12.11.2018;2478;Shipped;7;7;23
10192;45;140430;6319350;14;20.11.2018;2471;Shipped;39;39;23
10203;47;148860;6996420;3;02.12.2018;2460;Shipped;22;22;23
10212;49;141830;6949670;13;16.01.2019;2416;Shipped;22;22;23
10225;40;113750;4550000;4;22.02.2019;2380;Shipped;67;67;23
10239;29;154470;4479630;3;12.04.2019;2332;Shipped;58;58;23
10253;39;132000;5148000;8;01.06.2019;2283;Cancelled;21;21;23
10266;24;122170;2932080;9;06.07.2019;2249;Shipped;68;68;23
10278;25;126390;3159750;9;06.08.2019;2219;Shipped;82;82;23
10287;36;119370;4297320;7;30.08.2019;2196;Shipped;67;67;23
10301;50;154470;7723500;11;05.10.2018;2526;Shipped;83;83;23
10310;45;122170;5497650;5;16.10.2019;2151;Shipped;66;66;23
10321;26;155880;4052880;13;04.11.2019;2133;Shipped;20;20;23
10331;21;149330;3135930;1;17.11.2019;2121;Shipped;44;44;23
10342;42;119370;5013540;6;24.11.2019;2115;Shipped;9;9;23
10355;32;165710;5302720;8;07.12.2019;2103;Shipped;22;22;23
10363;31;94580;2931980;1;06.01.2020;2074;Shipped;71;71;23
10378;33;53270;1757910;3;10.02.2020;2040;Shipped;22;22;23
10390;45;150290;6763050;8;04.03.2020;2018;Shipped;38;38;23
10405;76;154470;11739720;3;14.04.2020;1978;Shipped;81;81;23
10419;70;132000;9240000;8;17.05.2020;1946;Shipped;18;18;23
10106;50;64830;3241500;11;17.02.2018;2767;Shipped;84;84;53
10119;28;70290;1968120;2;28.04.2018;2698;Shipped;18;18;53
10131;50;81890;4094500;3;16.06.2018;2650;Shipped;86;86;53
10143;28;66190;1853320;6;10.08.2018;2596;Shipped;49;49;53
10155;44;77110;3392840;4;06.10.2018;2540;Shipped;15;15;53
10168;27;73020;1971540;18;28.10.2018;2519;Shipped;5;5;53
10178;30;72330;2169900;3;08.11.2018;2509;Shipped;50;50;53
10198;43;66190;2846170;3;27.11.2018;2491;Shipped;64;64;53
10210;29;69600;2018400;16;12.01.2019;2446;Shipped;43;43;53
10222;48;56640;2718720;3;19.02.2019;2409;Shipped;53;53;53
10235;33;60050;1981650;12;02.04.2019;2368;Shipped;55;55;53
10250;40;75060;3002400;13;11.05.2019;2330;Shipped;59;59;53
10262;48;61420;2948160;8;24.06.2019;2287;Cancelled;22;22;53
10275;41;81890;3357490;18;23.07.2019;2259;Shipped;13;13;53
10284;21;55960;1175160;10;21.08.2019;2231;Shipped;83;83;53
10296;32;71650;2292800;6;15.09.2019;2207;Shipped;87;87;53
10308;43;76430;3286490;16;15.10.2019;2178;Shipped;46;46;53
10316;30;77790;2333700;8;01.11.2019;2162;Shipped;57;57;53
10328;35;76430;2675050;3;12.11.2019;2152;Shipped;84;84;53
10339;45;96920;4361400;11;23.11.2019;2142;Shipped;34;34;53
10351;34;59370;2018580;3;03.12.2019;2133;Shipped;48;48;53
10361;26;142730;3710980;7;17.12.2019;2120;Shipped;19;19;53
10373;39;73000;2847000;13;31.01.2020;2076;Shipped;58;58;53
10386;41;73320;3006120;12;01.03.2020;2047;Resolved;22;22;53
10398;41;68240;2797840;2;30.03.2020;2019;Shipped;2;2;53
10401;64;60050;3843200;12;03.04.2020;2016;On Hold;11;11;53
10416;18;75060;1351080;13;10.05.2020;1980;Shipped;68;68;53
10100;49;34470;1689030;1;06.01.2018;2836;Shipped;39;39;87
10110;48;34470;1654560;5;18.03.2018;2766;Shipped;75;75;87
10124;46;33230;1528580;4;21.05.2018;2703;Shipped;82;82;87
10149;26;38980;1013480;9;12.09.2018;2590;Shipped;80;80;87
10173;35;33230;1163050;11;05.11.2018;2537;Shipped;84;84;87
10182;23;42260;971980;8;12.11.2018;2531;Shipped;38;38;87
10193;22;41030;902660;12;21.11.2018;2523;Shipped;85;85;87
10204;39;33230;1295970;2;02.12.2018;2513;Shipped;72;72;87
10214;44;34880;1534720;5;26.01.2019;2459;Shipped;24;24;87
10227;27;43900;1185300;8;02.03.2019;2425;Shipped;29;29;87
10242;46;36930;1698780;1;20.04.2019;2377;Shipped;77;77;87
10280;33;41850;1381050;14;17.08.2019;2259;Shipped;35;35;87
10288;33;40620;1340460;3;01.09.2019;2245;Shipped;63;63;87
10303;24;40210;965040;1;06.10.2019;2211;Shipped;79;79;87
10312;31;35290;1093990;15;21.10.2019;2197;Shipped;38;38;87
10332;41;77240;3166840;14;17.11.2019;2171;Shipped;75;75;87
10346;22;97440;2143680;4;29.11.2019;2160;Shipped;82;82;87
10368;46;37340;1717640;3;19.01.2020;2110;Shipped;38;38;87
10380;43;95030;4086290;12;16.02.2020;2083;Shipped;22;22;87
10408;15;36930;553950;1;22.04.2020;2018;Shipped;34;34;87
10420;15;43490;652350;3;29.05.2020;1982;In Process;19;19;87
10104;26;112370;2921620;5;31.01.2018;2832;Shipped;22;22;19
10115;44;126560;5568640;1;04.04.2018;2770;Shipped;26;26;19
10127;20;96990;1939800;7;03.06.2018;2711;Shipped;72;72;19
10141;40;94620;3784800;1;01.08.2018;2653;Shipped;71;71;19
10152;23;121830;2802090;3;25.09.2018;2599;Shipped;27;27;19
10165;24;99360;2384640;8;22.10.2018;2573;Shipped;25;25;19
10176;29;100540;2915660;7;06.11.2018;2559;Shipped;68;68;19
10184;49;118280;5795720;2;14.11.2018;2552;Shipped;79;79;19
10195;34;108820;3699880;2;25.11.2018;2542;Shipped;46;46;19
10207;28;106450;2980600;3;09.12.2018;2529;Shipped;62;62;19
10220;37;136020;5032740;7;12.02.2019;2465;Shipped;73;73;19
10230;45;105270;4737150;5;15.03.2019;2435;Shipped;70;70;19
10246;46;137200;6311200;1;05.05.2019;2385;Shipped;22;22;19
10271;22;139570;3070540;1;20.07.2019;2310;Shipped;38;38;19
10282;39;123010;4797390;10;20.08.2019;2280;Shipped;38;38;19
10292;27;141940;3832380;4;08.09.2019;2262;Shipped;1;1;19
10305;36;128930;4641480;1;13.10.2019;2228;Shipped;14;14;19
10314;38;105270;4000260;10;22.10.2019;2220;Shipped;76;76;19
10325;44;121040;5325760;5;05.11.2019;2207;Shipped;16;16;19
10336;31;148990;4618690;5;20.11.2019;2193;Shipped;60;60;19
10349;23;138390;3182970;2;01.12.2019;2183;Shipped;72;72;19
10359;22;118320;2603040;7;15.12.2019;2170;Shipped;2;2;19
10371;28;50320;1408960;9;23.01.2020;2132;Shipped;38;38;19
10383;21;93910;1972110;4;22.02.2020;2103;Shipped;22;22;19
10394;37;140750;5207750;7;15.03.2020;2082;Shipped;22;22;19
10412;31;137200;4253200;1;03.05.2020;2034;Shipped;22;22;19
